Year_Birth,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,Children,total_spent,num_of_purchases,AcceptedCmp,Age,Family_Members,Joined_year,Joined_month,Days_Since_Enrollment,Marital_Status_Alone,Marital_Status_Together,Cluster_Label
1980,0.0,31859.0,3,7,0,0,1,48.0,5.0,0,43.0,2,2014,2,283,1.0,0.0,0
1949,2.0,51569.0,39,8,0,1,1,467.0,19.0,1,74.0,2,2013,12,370,1.0,0.0,3
1971,1.0,30372.0,33,7,0,0,2,44.0,8.0,0,52.0,3,2012,12,712,1.0,0.0,0
1979,0.0,16014.0,42,3,0,0,2,38.0,10.0,0,44.0,3,2013,3,630,1.0,0.0,0
1968,1.0,41120.0,80,6,0,0,2,81.0,9.0,0,55.0,4,2013,6,544,0.0,1.0,2
1971,2.0,39763.0,9,9,0,1,1,167.0,10.0,0,52.0,2,2013,4,608,1.0,0.0,0
1955,2.0,38725.0,52,4,0,0,2,45.0,7.0,0,68.0,4,2014,10,63,0.0,1.0,2
1972,1.0,77981.0,78,5,0,0,1,664.0,21.0,0,51.0,3,2013,5,560,0.0,1.0,1
1964,0.0,62905.0,68,4,0,0,1,622.0,20.0,0,59.0,3,2013,10,424,0.0,1.0,1
1979,0.0,13533.0,45,7,0,0,1,48.0,7.0,0,44.0,2,2013,10,430,1.0,0.0,0
1975,1.0,59481.0,47,2,0,0,1,461.0,16.0,0,48.0,3,2013,10,410,0.0,1.0,1
1977,1.0,72117.0,34,5,0,0,1,1073.0,26.0,0,46.0,3,2013,8,474,0.0,1.0,1
1986,0.0,21955.0,81,6,0,0,1,55.0,8.0,0,37.0,3,2013,7,516,0.0,1.0,2
1956,1.0,67131.0,72,6,0,0,1,976.0,26.0,0,67.0,3,2013,3,621,0.0,1.0,1
1980,2.0,36802.0,23,5,0,0,1,20.0,5.0,0,43.0,2,2014,6,174,1.0,0.0,0
1982,1.0,71853.0,29,1,0,0,0,1149.0,17.0,0,41.0,2,2013,8,489,0.0,1.0,1
1961,0.0,28249.0,80,6,0,0,0,43.0,6.0,0,62.0,2,2014,6,175,0.0,1.0,2
1975,2.0,47808.0,30,7,0,0,1,224.0,10.0,1,48.0,3,2013,10,413,0.0,1.0,2
1974,2.0,25509.0,15,9,0,1,1,101.0,9.0,0,49.0,2,2012,9,810,1.0,0.0,0
1946,2.0,51012.0,86,6,0,0,0,209.0,10.0,0,77.0,2,2013,4,598,0.0,1.0,2
1985,1.0,70596.0,68,2,0,0,0,968.0,21.0,0,38.0,1,2012,5,941,1.0,0.0,0
1952,2.0,85431.0,54,0,0,0,0,1165.0,17.0,0,71.0,2,2013,8,488,0.0,1.0,1
1967,1.0,42664.0,44,6,0,0,1,24.0,5.0,0,56.0,3,2014,3,264,0.0,1.0,2
1955,1.0,42586.0,7,8,0,1,2,252.0,16.0,0,68.0,4,2012,10,769,0.0,1.0,2
1985,1.0,29760.0,87,8,0,0,1,165.0,12.0,0,38.0,2,2012,8,830,1.0,0.0,0
1977,2.0,28973.0,59,8,0,0,0,269.0,13.0,0,46.0,2,2012,10,785,0.0,1.0,2
1973,2.0,39435.0,16,7,0,0,1,102.0,7.0,0,50.0,3,2013,6,547,0.0,1.0,2
1984,0.0,65370.0,1,1,0,0,0,461.0,19.0,0,39.0,2,2013,1,698,0.0,1.0,1
1979,0.0,20194.0,64,6,0,0,1,47.0,7.0,0,44.0,2,2012,12,720,1.0,0.0,0
1976,2.0,42473.0,72,5,0,0,2,144.0,10.0,0,47.0,3,2014,2,293,1.0,0.0,0
1968,1.0,64590.0,98,6,0,0,0,1338.0,24.0,0,55.0,2,2012,10,784,0.0,1.0,1
1959,1.0,71232.0,91,7,0,0,1,917.0,25.0,0,64.0,3,2013,11,374,0.0,1.0,1
1971,1.0,34600.0,8,8,0,1,2,318.0,17.0,0,52.0,4,2013,1,705,0.0,1.0,2
1967,1.0,46904.0,20,8,0,0,2,253.0,14.0,0,56.0,3,2012,3,1001,1.0,0.0,0
1973,1.0,49094.0,6,6,0,0,1,502.0,20.0,0,50.0,3,2012,9,807,0.0,1.0,2
1983,1.0,36075.0,54,6,0,0,1,119.0,7.0,0,40.0,3,2013,9,451,0.0,1.0,2
1979,0.0,60839.0,72,8,0,0,2,1250.0,29.0,0,44.0,4,2012,8,831,0.0,1.0,1
1979,1.0,77298.0,46,3,0,0,1,969.0,24.0,0,44.0,3,2013,2,664,0.0,1.0,1
1950,1.0,34026.0,11,5,0,0,2,76.0,9.0,0,73.0,4,2013,5,578,0.0,1.0,2
1963,2.0,48918.0,21,4,0,0,2,62.0,7.0,0,60.0,3,2014,12,3,1.0,0.0,0
1962,0.0,82122.0,89,1,0,0,0,1382.0,26.0,1,61.0,2,2013,8,479,0.0,1.0,1
1976,1.0,37697.0,82,6,0,0,1,84.0,7.0,0,47.0,2,2014,7,158,1.0,0.0,0
1952,1.0,34074.0,69,6,0,0,2,255.0,14.0,1,71.0,4,2013,7,512,0.0,1.0,2
1960,2.0,28520.0,55,6,0,0,2,43.0,5.0,0,63.0,4,2013,6,541,0.0,1.0,2
1955,1.0,62535.0,13,3,0,0,1,398.0,14.0,0,68.0,2,2013,3,637,1.0,0.0,0
1977,2.0,36273.0,80,6,0,0,1,76.0,8.0,0,46.0,2,2014,4,235,1.0,0.0,0
1964,1.0,63404.0,97,4,0,0,2,902.0,15.0,1,59.0,4,2014,6,184,0.0,1.0,2
1981,0.0,75774.0,27,4,0,0,1,823.0,21.0,0,42.0,3,2014,2,305,0.0,1.0,1
1976,1.0,78416.0,99,3,0,0,1,1179.0,26.0,0,47.0,3,2014,6,163,0.0,1.0,1
1974,1.0,75702.0,87,6,0,0,1,1921.0,29.0,1,49.0,3,2012,10,784,0.0,1.0,1
1951,2.0,59385.0,85,5,0,0,2,185.0,10.0,0,72.0,4,2013,4,588,0.0,1.0,2
1966,1.0,37070.0,30,7,0,1,2,433.0,23.0,0,57.0,3,2013,3,627,1.0,0.0,0
1951,1.0,44689.0,82,7,0,0,2,34.0,6.0,1,72.0,4,2014,10,67,0.0,1.0,2
1958,1.0,53977.0,21,5,0,0,1,907.0,27.0,0,65.0,3,2013,8,488,0.0,1.0,1
1966,2.0,7144.0,92,0,0,0,2,416.0,25.0,0,57.0,3,2013,7,513,1.0,0.0,0
1964,1.0,18701.0,95,5,0,0,2,44.0,10.0,0,59.0,3,2013,4,610,1.0,0.0,0
1956,1.0,90369.0,2,1,0,1,0,1588.0,17.0,0,67.0,2,2014,4,223,0.0,1.0,3
1974,2.0,63159.0,74,3,0,0,0,1797.0,17.0,1,49.0,1,2012,5,940,1.0,0.0,3
1966,1.0,37758.0,49,8,0,0,2,40.0,6.0,0,57.0,4,2012,4,971,0.0,1.0,2
1963,2.0,46757.0,71,9,0,0,1,1143.0,21.0,0,60.0,2,2012,11,751,1.0,0.0,0
1969,2.0,79734.0,72,1,0,0,0,914.0,14.0,1,54.0,2,2014,6,162,0.0,1.0,1
1992,1.0,63207.0,68,7,0,0,0,1502.0,12.0,1,31.0,2,2013,1,686,0.0,1.0,1
1954,1.0,72071.0,4,2,0,0,1,1338.0,20.0,0,69.0,2,2013,2,661,1.0,0.0,0
1983,2.0,21840.0,80,9,0,0,1,27.0,5.0,0,40.0,3,2013,7,504,0.0,1.0,2
1982,0.0,58582.0,15,5,0,0,1,763.0,22.0,1,41.0,3,2013,9,435,0.0,1.0,1
1951,1.0,72282.0,70,7,0,1,0,1331.0,22.0,0,72.0,1,2013,7,506,1.0,0.0,3
1956,1.0,50387.0,91,5,0,0,2,525.0,19.0,0,67.0,4,2013,8,463,0.0,1.0,2
1961,2.0,32583.0,10,7,0,0,2,9.0,4.0,0,62.0,4,2014,6,175,0.0,1.0,2
1962,1.0,62568.0,99,4,0,0,1,953.0,16.0,1,61.0,3,2014,7,156,0.0,1.0,2
1971,2.0,44635.0,25,7,0,0,2,68.0,7.0,0,52.0,3,2013,11,392,1.0,0.0,0
1971,2.0,33316.0,34,6,0,0,2,131.0,10.0,0,52.0,3,2013,4,606,1.0,0.0,0
1968,1.0,63967.0,57,2,0,0,1,882.0,23.0,0,55.0,3,2013,9,455,0.0,1.0,1
1978,0.0,52513.0,84,7,0,0,0,1149.0,25.0,0,45.0,2,2012,4,972,0.0,1.0,1
1969,1.0,25293.0,51,8,0,0,1,37.0,5.0,0,54.0,3,2013,9,448,0.0,1.0,2
1965,2.0,54111.0,97,5,0,0,1,388.0,15.0,0,58.0,2,2013,8,469,1.0,0.0,0
1986,1.0,78394.0,13,2,0,1,0,1428.0,16.0,0,37.0,2,2013,2,660,0.0,1.0,3
1958,2.0,80739.0,92,1,0,0,0,1633.0,24.0,0,65.0,2,2013,5,563,0.0,1.0,1
1975,2.0,22669.0,30,9,0,1,1,173.0,10.0,0,48.0,3,2013,5,564,0.0,1.0,2
1987,1.0,29236.0,30,9,0,0,1,99.0,9.0,0,36.0,2,2013,8,484,1.0,0.0,0
1959,1.0,44911.0,11,7,0,0,1,215.0,12.0,0,64.0,3,2013,3,632,0.0,1.0,2
1962,2.0,54693.0,72,6,0,0,1,929.0,31.0,0,61.0,3,2013,2,658,0.0,1.0,1
1974,1.0,48186.0,39,7,0,0,1,219.0,12.0,0,49.0,3,2014,3,262,0.0,1.0,2
1977,1.0,54809.0,0,4,0,1,2,174.0,12.0,0,46.0,4,2013,11,393,0.0,1.0,2
1978,1.0,41580.0,15,5,0,0,2,92.0,9.0,0,45.0,4,2012,10,786,0.0,1.0,2
1970,2.0,80336.0,12,1,0,0,0,1052.0,25.0,0,53.0,2,2013,9,454,0.0,1.0,1
1957,1.0,47743.0,56,6,0,0,1,275.0,14.0,1,66.0,3,2013,3,625,0.0,1.0,2
1955,0.0,62972.0,39,6,0,0,1,587.0,16.0,0,68.0,3,2012,3,1004,0.0,1.0,1
1954,2.0,57333.0,55,6,0,1,1,1662.0,33.0,0,69.0,2,2012,9,806,1.0,0.0,3
1982,2.0,32313.0,60,9,0,0,1,159.0,11.0,0,41.0,3,2013,11,400,0.0,1.0,2
1953,2.0,84953.0,73,2,0,1,0,1024.0,18.0,3,70.0,1,2013,3,641,1.0,0.0,3
1968,2.0,27071.0,90,6,0,0,1,35.0,7.0,0,55.0,2,2014,4,228,1.0,0.0,0
1957,2.0,68148.0,86,2,0,0,0,1042.0,15.0,0,66.0,2,2013,8,463,0.0,1.0,1
1965,2.0,65735.0,37,7,0,0,2,395.0,19.0,0,58.0,4,2013,7,513,0.0,1.0,2
1975,2.0,86836.0,7,5,0,1,0,557.0,23.0,3,48.0,2,2012,12,728,0.0,1.0,3
1963,2.0,4023.0,29,19,0,0,2,9.0,15.0,0,60.0,4,2014,6,167,0.0,1.0,2
1990,1.0,30093.0,19,7,0,0,0,69.0,6.0,0,33.0,2,2013,8,487,0.0,1.0,2
1966,2.0,57705.0,14,6,0,0,1,486.0,18.0,0,57.0,3,2014,11,36,0.0,1.0,2
1988,1.0,25008.0,72,8,0,0,1,34.0,6.0,0,35.0,2,2014,2,308,1.0,0.0,0
1995,0.0,83257.0,56,6,1,1,0,1365.0,28.0,2,28.0,1,2012,9,810,1.0,0.0,3
1975,1.0,22280.0,85,8,0,0,1,13.0,4.0,0,48.0,3,2013,5,567,0.0,1.0,2
1978,2.0,72159.0,62,2,0,0,0,1401.0,21.0,0,45.0,2,2012,10,769,0.0,1.0,1
1961,1.0,64260.0,1,3,0,1,0,1574.0,14.0,0,62.0,2,2013,11,401,0.0,1.0,3
1984,2.0,82733.0,28,4,0,1,0,1323.0,20.0,0,39.0,1,2013,10,424,1.0,0.0,3
1971,2.0,74290.0,70,6,0,0,1,1217.0,32.0,2,52.0,2,2013,12,364,1.0,0.0,3
1951,2.0,58217.0,84,6,0,0,3,103.0,7.0,0,72.0,4,2012,11,750,1.0,0.0,0
1976,2.0,21024.0,89,7,0,0,0,84.0,7.0,0,47.0,2,2013,4,609,0.0,1.0,2
1972,2.0,70116.0,73,1,0,0,0,1536.0,23.0,0,51.0,2,2013,1,680,0.0,1.0,1
1985,1.0,54006.0,42,7,0,0,1,581.0,18.0,0,38.0,3,2012,9,810,0.0,1.0,2
1966,2.0,69063.0,16,3,0,0,1,928.0,14.0,0,57.0,3,2012,7,879,0.0,1.0,1
1975,0.0,11448.0,16,6,0,0,0,14.0,4.0,0,48.0,1,2013,12,357,1.0,0.0,0
1979,1.0,61825.0,56,4,0,0,1,424.0,15.0,0,44.0,2,2013,7,517,1.0,0.0,0
1971,1.0,70886.0,65,2,0,0,1,960.0,14.0,0,52.0,3,2013,10,419,0.0,1.0,1
1982,1.0,69109.0,10,4,0,1,0,1555.0,20.0,1,41.0,2,2012,9,817,0.0,1.0,3
1973,1.0,60208.0,13,7,0,1,2,656.0,29.0,1,50.0,3,2012,7,880,1.0,0.0,3
1968,2.0,32889.0,78,5,0,0,2,55.0,9.0,0,55.0,4,2013,6,546,0.0,1.0,2
1984,1.0,34738.0,51,6,0,0,1,20.0,5.0,0,39.0,2,2014,11,32,1.0,0.0,0
1971,2.0,30538.0,27,10,0,0,1,367.0,17.0,0,52.0,3,2012,1,1062,0.0,1.0,2
1977,0.0,82326.0,30,2,0,1,0,2257.0,22.0,3,46.0,2,2014,10,65,0.0,1.0,3
1967,2.0,26642.0,71,6,0,0,1,42.0,7.0,0,56.0,2,2014,1,338,1.0,0.0,0
1964,1.0,69932.0,97,4,0,0,1,1049.0,26.0,0,59.0,2,2013,12,366,1.0,0.0,0
1972,1.0,44503.0,83,6,0,0,2,48.0,7.0,0,51.0,3,2014,4,235,1.0,0.0,0
1948,2.0,60200.0,3,6,0,0,1,685.0,25.0,0,75.0,2,2013,2,674,1.0,0.0,0
1952,1.0,49638.0,71,2,0,0,1,39.0,5.0,0,71.0,2,2014,4,232,1.0,0.0,0
1987,0.0,23830.0,3,7,0,0,0,43.0,5.0,0,36.0,1,2014,7,158,1.0,0.0,0
1959,2.0,33051.0,15,9,0,1,0,835.0,21.0,0,64.0,1,2012,8,843,1.0,0.0,3
1958,1.0,72905.0,52,1,0,0,0,1515.0,20.0,1,65.0,2,2014,1,320,0.0,1.0,1
1951,2.0,69702.0,8,4,0,0,1,1039.0,26.0,0,72.0,3,2013,2,656,0.0,1.0,1
1975,1.0,70300.0,89,8,0,0,1,1596.0,26.0,0,48.0,2,2013,7,510,1.0,0.0,0
1984,2.0,70643.0,66,6,0,1,0,1828.0,18.0,0,39.0,2,2012,10,783,0.0,1.0,3
1969,2.0,30396.0,22,7,0,1,1,34.0,6.0,1,54.0,3,2014,4,221,0.0,1.0,2
1968,2.0,50616.0,56,7,0,0,1,149.0,10.0,0,55.0,2,2014,4,233,1.0,0.0,0
1969,2.0,62772.0,74,2,0,0,1,946.0,23.0,1,54.0,2,2013,5,567,1.0,0.0,0
1985,2.0,30298.0,48,3,0,0,0,28.0,6.0,0,38.0,1,2014,5,202,1.0,0.0,0
1984,1.0,52413.0,67,7,0,0,1,450.0,17.0,0,39.0,2,2012,3,1001,1.0,0.0,0
1957,2.0,44155.0,24,4,0,0,2,46.0,5.0,0,66.0,4,2014,1,322,0.0,1.0,2
1971,2.0,86979.0,67,2,0,1,0,1702.0,16.0,1,52.0,1,2013,7,514,1.0,0.0,3
1975,1.0,76532.0,38,5,0,0,2,820.0,25.0,0,48.0,4,2013,9,454,0.0,1.0,2
1982,1.0,42081.0,86,6,0,0,1,382.0,15.0,1,41.0,3,2013,2,649,0.0,1.0,2
1988,2.0,67546.0,90,3,0,0,0,2126.0,20.0,0,35.0,2,2012,8,828,0.0,1.0,1
1989,2.0,88420.0,87,1,0,0,0,2069.0,20.0,3,34.0,2,2014,2,305,0.0,1.0,3
1985,1.0,31158.0,62,8,0,0,1,72.0,7.0,0,38.0,3,2013,1,679,0.0,1.0,2
1968,1.0,61671.0,23,8,0,0,1,732.0,28.0,2,55.0,2,2014,3,276,1.0,0.0,0
1974,1.0,69719.0,99,1,0,0,0,801.0,11.0,0,49.0,1,2014,5,195,1.0,0.0,0
1949,1.0,49160.0,29,6,0,0,1,236.0,12.0,0,74.0,2,2013,10,413,1.0,0.0,0
1978,0.0,24882.0,52,6,0,0,1,80.0,5.0,1,45.0,3,2012,9,819,0.0,1.0,2
1954,2.0,90933.0,90,1,0,0,0,1685.0,15.0,1,69.0,1,2014,3,251,1.0,0.0,0
1945,2.0,113734.0,9,1,0,0,0,277.0,27.0,0,78.0,1,2014,5,193,1.0,0.0,0
1950,2.0,59292.0,71,3,0,0,1,507.0,18.0,0,73.0,3,2013,6,542,0.0,1.0,2
1964,2.0,45759.0,13,7,0,0,2,68.0,7.0,0,59.0,4,2013,2,652,0.0,1.0,2
1983,1.0,22148.0,16,7,0,0,0,49.0,5.0,0,40.0,1,2014,4,238,1.0,0.0,0
1987,2.0,73395.0,94,2,0,0,0,397.0,15.0,0,36.0,2,2014,3,264,0.0,1.0,1
1971,1.0,29819.0,77,6,0,0,1,39.0,9.0,0,52.0,2,2013,10,409,1.0,0.0,0
1968,1.0,45688.0,20,4,0,0,1,306.0,14.0,1,55.0,3,2014,1,316,0.0,1.0,2
1954,1.0,62820.0,51,1,0,0,0,976.0,14.0,0,69.0,2,2013,11,397,0.0,1.0,1
1971,2.0,60491.0,81,5,0,0,1,1028.0,28.0,0,52.0,3,2013,6,546,0.0,1.0,1
1986,1.0,33235.0,71,7,0,0,1,70.0,7.0,0,37.0,3,2014,5,219,0.0,1.0,2
1959,1.0,35701.0,36,6,0,0,0,46.0,5.0,0,64.0,2,2013,3,628,0.0,1.0,2
1980,2.0,31535.0,95,7,0,0,1,51.0,5.0,1,43.0,3,2013,9,437,0.0,1.0,2
1960,0.0,92556.0,32,0,0,0,0,1263.0,21.0,0,63.0,2,2014,4,231,0.0,1.0,1
1970,1.0,67384.0,32,5,0,0,1,1490.0,22.0,1,53.0,2,2012,10,787,1.0,0.0,0
1971,2.0,80573.0,85,2,0,0,0,1564.0,24.0,0,52.0,2,2012,10,784,0.0,1.0,1
1967,1.0,77870.0,93,8,0,1,1,1815.0,18.0,2,56.0,3,2012,8,837,0.0,1.0,3
1963,2.0,52278.0,24,8,0,0,1,1198.0,31.0,0,60.0,2,2013,1,681,1.0,0.0,0
1968,1.0,57107.0,44,8,0,1,1,416.0,23.0,2,55.0,2,2012,8,835,1.0,0.0,3
1990,1.0,18929.0,15,6,0,0,0,85.0,6.0,0,33.0,2,2013,2,659,0.0,1.0,2
1981,2.0,36038.0,82,6,0,0,1,47.0,8.0,0,42.0,2,2013,5,555,1.0,0.0,0
1976,1.0,20180.0,27,7,0,0,0,137.0,8.0,0,47.0,1,2013,2,655,1.0,0.0,0
1965,2.0,34230.0,72,7,0,0,2,21.0,4.0,0,58.0,4,2012,12,711,0.0,1.0,2
1977,0.0,31878.0,7,3,0,0,1,70.0,6.0,0,46.0,2,2014,6,168,1.0,0.0,0
1972,0.0,70932.0,57,3,0,0,1,909.0,22.0,0,51.0,3,2014,1,322,0.0,1.0,1
1956,1.0,91249.0,84,4,0,1,0,1676.0,22.0,4,67.0,1,2012,10,778,1.0,0.0,3
1943,2.0,77598.0,53,3,0,0,0,1735.0,26.0,1,80.0,1,2013,1,696,1.0,0.0,3
1959,1.0,80982.0,48,5,1,0,2,1191.0,30.0,0,64.0,3,2013,8,493,1.0,0.0,1
1977,2.0,22701.0,2,5,0,0,1,24.0,5.0,0,46.0,3,2013,5,577,0.0,1.0,2
1969,2.0,55212.0,65,8,0,0,1,1182.0,20.0,2,54.0,3,2012,11,744,0.0,1.0,1
1970,1.0,70617.0,45,2,0,0,0,1280.0,14.0,0,53.0,2,2013,6,532,0.0,1.0,1
1957,1.0,64849.0,42,5,0,1,0,1336.0,19.0,0,66.0,1,2012,11,754,1.0,0.0,3
1965,2.0,62694.0,29,7,0,0,2,749.0,24.0,0,58.0,4,2013,6,538,0.0,1.0,2
1974,2.0,61917.0,83,5,0,0,2,91.0,7.0,0,49.0,4,2013,11,382,0.0,1.0,2
1947,2.0,67472.0,93,3,0,0,1,414.0,15.0,0,76.0,3,2013,9,435,0.0,1.0,2
1982,2.0,21059.0,40,6,0,0,1,44.0,9.0,0,41.0,3,2014,7,159,0.0,1.0,2
1968,2.0,29543.0,47,7,0,0,2,63.0,8.0,0,55.0,4,2014,1,337,0.0,1.0,2
1951,1.0,75903.0,50,3,0,0,1,901.0,23.0,0,72.0,3,2013,8,490,0.0,1.0,1
1975,0.0,34984.0,40,7,0,0,2,38.0,6.0,0,48.0,4,2012,6,911,0.0,1.0,2
1956,2.0,54998.0,3,4,0,1,1,455.0,20.0,0,67.0,2,2013,10,430,1.0,0.0,3
1949,2.0,54356.0,62,8,0,1,1,775.0,24.0,0,74.0,2,2012,11,748,1.0,0.0,3
1959,2.0,34242.0,25,5,0,0,1,15.0,4.0,0,64.0,3,2014,3,259,0.0,1.0,2
1973,1.0,25410.0,48,4,0,0,1,38.0,6.0,0,50.0,3,2013,8,463,0.0,1.0,2
1984,2.0,73356.0,56,2,0,1,0,1512.0,22.0,3,39.0,2,2014,6,188,0.0,1.0,3
1950,1.0,28320.0,68,8,0,0,1,43.0,5.0,0,73.0,3,2013,1,692,0.0,1.0,2
1977,1.0,23763.0,64,7,0,0,1,42.0,5.0,0,46.0,2,2012,7,882,1.0,0.0,0
1984,1.0,72570.0,67,1,0,0,0,1089.0,23.0,0,39.0,2,2014,4,226,0.0,1.0,1
1976,2.0,34529.0,94,7,0,0,1,162.0,9.0,0,47.0,3,2012,9,814,0.0,1.0,2
1951,1.0,70792.0,82,3,0,0,0,1272.0,19.0,0,72.0,1,2013,6,553,1.0,0.0,0
1982,1.0,63211.0,3,2,0,1,0,1173.0,20.0,0,41.0,2,2012,2,1030,0.0,1.0,3
1974,2.0,83891.0,24,1,0,0,1,816.0,22.0,0,49.0,3,2014,6,170,0.0,1.0,1
1968,1.0,36065.0,54,8,0,0,2,74.0,9.0,0,55.0,3,2013,3,616,1.0,0.0,0
1954,1.0,39898.0,20,7,0,0,1,134.0,9.0,0,69.0,3,2013,12,370,0.0,1.0,2
1940,2.0,51141.0,96,5,0,0,0,157.0,9.0,0,83.0,1,2013,8,487,1.0,0.0,0
1976,1.0,56939.0,19,3,0,0,1,561.0,18.0,0,47.0,3,2013,9,445,0.0,1.0,1
1951,1.0,80872.0,60,1,0,0,0,1336.0,19.0,0,72.0,1,2014,12,2,1.0,0.0,0
1976,2.0,72335.0,2,8,0,1,0,2092.0,23.0,0,47.0,2,2012,8,846,0.0,1.0,3
1964,2.0,61798.0,13,4,0,0,0,463.0,16.0,0,59.0,1,2013,11,379,1.0,0.0,0
1950,2.0,76842.0,37,0,0,0,0,1130.0,17.0,0,73.0,1,2014,3,277,1.0,0.0,0
1976,1.0,29478.0,59,6,0,0,1,20.0,5.0,0,47.0,3,2014,1,324,0.0,1.0,2
1956,1.0,46998.0,55,7,0,0,1,377.0,18.0,1,67.0,2,2012,10,776,1.0,0.0,0
1990,1.0,96843.0,60,2,0,1,0,1544.0,28.0,1,33.0,1,2013,4,593,1.0,0.0,3
1950,2.0,56551.0,48,4,0,0,2,138.0,10.0,0,73.0,3,2014,7,155,1.0,0.0,2
1965,2.0,70053.0,38,5,0,0,1,1012.0,26.0,0,58.0,3,2013,3,640,0.0,1.0,1
1962,2.0,71670.0,8,6,0,1,0,1766.0,15.0,3,61.0,1,2013,9,456,1.0,0.0,3
1978,1.0,44359.0,19,3,0,0,2,45.0,9.0,0,45.0,4,2014,6,173,0.0,1.0,2
1952,1.0,40887.0,32,9,0,1,2,161.0,10.0,0,71.0,3,2013,6,550,1.0,0.0,0
1966,1.0,48877.0,27,7,0,0,1,144.0,8.0,0,57.0,2,2014,5,220,1.0,0.0,0
1947,1.0,74485.0,58,3,0,0,0,1734.0,26.0,0,76.0,2,2013,8,470,0.0,1.0,1
1972,1.0,64474.0,59,5,0,0,1,823.0,22.0,0,51.0,3,2013,10,411,0.0,1.0,1
1963,1.0,77226.0,29,3,0,0,1,1138.0,28.0,0,60.0,3,2014,2,282,0.0,1.0,1
1949,1.0,72643.0,60,2,0,1,0,1429.0,21.0,1,74.0,1,2013,2,648,1.0,0.0,3
1978,2.0,85738.0,41,1,0,0,0,1371.0,21.0,2,45.0,2,2014,1,318,0.0,1.0,3
1966,1.0,55686.0,27,4,0,0,1,982.0,16.0,1,57.0,2,2013,2,661,1.0,0.0,0
1983,1.0,39062.0,28,4,0,0,1,44.0,5.0,1,40.0,2,2014,3,257,1.0,0.0,0
1971,1.0,34600.0,8,8,0,1,2,318.0,17.0,0,52.0,4,2013,1,705,0.0,1.0,2
1975,1.0,40794.0,18,7,0,0,1,434.0,16.0,0,48.0,3,2013,7,521,0.0,1.0,2
1971,0.0,54690.0,76,3,0,0,2,198.0,12.0,0,52.0,4,2013,7,514,0.0,1.0,2
1969,1.0,4428.0,0,1,0,0,1,359.0,25.0,0,54.0,3,2013,5,576,0.0,1.0,1
1963,0.0,32632.0,32,5,0,0,0,576.0,18.0,0,60.0,2,2012,2,1033,0.0,1.0,1
1968,2.0,38236.0,2,7,0,0,2,88.0,11.0,0,55.0,3,2013,9,443,1.0,0.0,0
1979,1.0,36781.0,16,8,0,1,1,63.0,6.0,0,44.0,3,2014,10,64,0.0,1.0,2
1984,2.0,31385.0,56,8,0,1,1,27.0,4.0,1,39.0,2,2012,5,939,1.0,0.0,0
1984,1.0,24570.0,97,9,0,0,1,193.0,11.0,0,39.0,3,2013,2,648,0.0,1.0,2
1974,2.0,25509.0,15,9,0,1,1,101.0,9.0,0,49.0,2,2012,9,810,1.0,0.0,0
1951,1.0,94642.0,35,1,0,0,0,2211.0,21.0,2,72.0,2,2014,12,5,0.0,1.0,1
1962,2.0,58646.0,3,4,0,0,1,140.0,8.0,0,61.0,3,2013,10,427,0.0,1.0,2
1975,1.0,53201.0,49,7,0,0,2,415.0,22.0,0,48.0,3,2013,12,370,1.0,0.0,0
1957,1.0,21994.0,4,5,0,0,1,22.0,4.0,0,66.0,3,2012,12,713,0.0,1.0,2
1978,1.0,57113.0,45,7,0,0,2,263.0,16.0,0,45.0,4,2013,6,553,0.0,1.0,2
1991,1.0,51373.0,37,4,0,0,0,393.0,12.0,0,32.0,2,2013,6,533,0.0,1.0,2
1986,1.0,23477.0,39,8,0,0,1,147.0,10.0,0,37.0,3,2013,10,412,0.0,1.0,2
1956,1.0,58116.0,38,2,0,0,1,443.0,16.0,0,67.0,3,2014,4,238,0.0,1.0,2
1963,2.0,72968.0,8,3,0,1,0,1958.0,19.0,1,60.0,1,2013,12,356,1.0,0.0,3
1971,2.0,39791.0,89,7,0,0,1,174.0,10.0,0,52.0,3,2013,3,619,0.0,1.0,2
1947,2.0,91712.0,47,3,0,1,0,2217.0,27.0,1,76.0,1,2013,10,416,1.0,0.0,3
1958,1.0,94472.0,75,5,0,0,1,1691.0,16.0,2,65.0,2,2014,3,278,1.0,0.0,0
1960,1.0,13672.0,86,8,0,0,2,25.0,6.0,0,63.0,4,2013,4,599,0.0,1.0,2
1980,0.0,96547.0,4,2,0,1,0,809.0,21.0,3,43.0,2,2014,5,198,0.0,1.0,3
1975,1.0,79205.0,73,4,0,1,0,895.0,16.0,1,48.0,2,2012,8,830,0.0,1.0,3
1975,2.0,56559.0,46,4,0,0,1,484.0,18.0,0,48.0,3,2012,12,712,0.0,1.0,2
1973,2.0,32644.0,38,8,0,0,1,413.0,18.0,1,50.0,3,2013,1,690,0.0,1.0,2
1980,0.0,67506.0,73,3,0,0,1,331.0,12.0,0,43.0,2,2014,2,309,1.0,0.0,0
1970,1.0,24206.0,66,6,0,0,1,25.0,5.0,0,53.0,2,2013,8,491,1.0,0.0,0
1967,2.0,28420.0,36,6,0,0,1,13.0,4.0,0,56.0,2,2013,12,348,1.0,0.0,0
